,
70,0,0,0,0,0,A,0,0,
18,0,7F,70,2,0,0,0,11,
56,0,80,0,0,0,0,0,0,
52,F0,A4,0,0,0,2,0,3,
D3,0,6,C0,F,70,0,3F,
44,C0,0,52,19,8,A4,A0,0,
18,0,7F,70,4,0,0,0,13,
41,85,26,39,28,43,83,A7,0,
40,0,4E,3F,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
18,0,7F,70,6,0,0,0,15,
56,0,80,0,0,0,0,0,0,
41,85,26,38,28,42,83,A7,0,
52,F0,B4,0,0,0,2,0,3,
44,C0,0,52,19,8,A4,A0,0,
61,0,29,0,D7,7,80,87,28,
18,0,7F,70,8,0,0,0,17,
82,CA,40,8A,9C,BC,0,20,0,
41,85,26,38,28,42,83,A7,0,
42,85,A6,0,0,0,0,0,0,
18,0,7F,70,A,0,0,0,19,
56,0,80,0,0,0,0,0,0,
72,0,50,0,0,0,0,0,0,
D2,0,0,FF,FF,0,0,0,0,
44,C0,0,52,19,8,A4,A0,0,
18,0,7F,70,C,0,0,0,1B,
42,40,2,0,0,0,0,0,0,
D1,B9,11,0,0,0,0,0,0,
42,85,A6,0,0,0,0,0,0,
40,0,4F,3F,43,0,0,C,21,
18,0,7F,70,E,0,0,0,1D,
52,F0,D4,0,0,0,2,0,3,
40,0,43,3E,43,0,0,C,21,
D2,0,0,FF,FF,0,0,0,0,
56,0,80,0,0,0,0,0,0,
18,0,7F,70,0,0,0,0,F,
D0,7D,FF,0,0,E2,7,0,0,
40,0,44,3C,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
61,0,29,0,D7,8,20,7B,28,
18,0,7F,70,2,0,0,0,11,
56,0,80,0,0,0,0,0,0,
52,F0,E4,0,0,0,2,0,3,
D2,0,0,FF,FF,0,0,0,0,
44,C0,0,52,19,8,A4,A0,0,
18,0,7F,70,4,0,0,0,13,
82,CA,50,8A,9C,BC,0,20,0,
40,0,46,3C,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
18,0,7F,70,6,0,0,0,15,
70,0,0,0,0,0,C,0,0,
41,85,26,38,28,42,83,A7,0,
52,F0,F4,0,0,0,2,0,3,
42,85,A6,0,0,0,0,0,0,
56,0,80,0,0,0,0,0,0,
18,0,7F,70,8,0,0,0,17,
40,0,47,40,43,0,0,C,21,
40,0,48,40,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
18,0,7F,70,A,0,0,0,19,
56,0,80,0,0,0,0,0,0,
41,85,26,38,28,41,83,A7,0,
52,F0,4,0,0,0,2,0,3,
44,C0,0,52,19,8,A4,A0,0,
61,0,29,0,D7,9,A0,83,28,
18,0,7F,70,C,0,0,0,1B,
40,0,49,40,43,0,0,C,21,
40,0,4A,40,43,0,0,C,21,
C1,1,0,0,0,0,0,0,0,
18,0,7F,70,E,0,0,0,1D,
56,0,80,0,0,0,0,0,0,
40,42,2,0,0,0,0,0,0,
40,0,4B,3E,43,0,0,C,21,
44,C0,0,52,19,8,A4,A0,0,
52,F0,14,0,0,0,2,0,3,
70,0,0,0,0,0,D,0,0,
82,CA,60,8A,9C,BC,0,20,0,
40,0,4C,3E,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
18,0,7F,70,2,0,0,0,11,
56,0,80,0,0,0,0,0,0,
52,F0,24,0,0,0,2,0,3,
D0,7D,FF,1,0,E2,7,0,0,
44,C0,0,52,19,8,A4,A0,0,
18,0,7F,70,4,0,0,0,13,
41,85,26,38,28,41,83,A7,0,
75,0,0,0,0,0,0,0,10,
61,0,29,0,D7,A,40,7E,28,
D1,B9,11,0,0,0,0,0,0,
18,0,7F,70,6,0,0,0,15,
52,F0,34,0,0,0,2,0,3,
40,0,4F,3A,43,0,0,C,21,
D3,0,6,C0,F,70,0,48,
56,0,80,0,0,0,0,0,0,
18,0,7F,70,8,0,0,0,17,
D0,7D,FF,1,0,E2,7,0,0,
40,0,40,3A,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
41,85,26,3A,28,41,83,A7,0,
18,0,7F,70,A,0,0,0,19,
70,0,0,0,0,0,E,0,0,
52,F0,44,0,0,0,2,0,3,
D4,0,0,0,0,0,0,0,0,
44,C0,0,51,19,8,A4,A0,0,
18,0,7F,70,C,0,0,0,1B,
82,CA,70,8A,9C,BC,0,20,0,
74,8,0,0,0,0,0,0,0,
42,85,A6,0,0,0,0,0,0,
18,0,7F,70,E,0,0,0,1D,
56,0,80,0,0,0,0,0,0,
56,0,80,0,0,0,0,0,0,
52,F0,54,0,0,0,2,0,3,
D3,0,6,C0,F,70,0,4A,
61,0,29,0,D7,B,C0,78,28,
18,0,7F,70,0,0,0,0,F,
40,0,43,38,43,0,0,C,21,
40,0,44,38,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
18,0,7F,70,2,0,0,0,11,
42,40,2,0,0,0,0,0,0,
56,0,80,0,0,0,0,0,0,
72,0,70,0,0,0,0,0,0,
D4,0,0,0,0,0,0,0,0,
44,C0,0,51,19,8,A4,A0,0,
18,0,7F,70,4,0,0,0,13,
70,0,0,0,0,0,F,0,0,
3B,0,0,E,6,0,0,38,12,
42,85,A6,0,0,0,0,0,0,
41,85,26,3A,28,40,83,A7,0,
18,0,7F,70,6,0,0,0,15,
56,0,80,0,0,0,0,0,0,
52,F0,74,0,0,0,2,0,3,
D2,0,0,FF,FF,0,0,0,0,
44,C0,0,52,19,8,A4,A0,0,
18,0,7F,70,8,0,0,0,17,
82,CA,80,8A,9C,BC,0,20,0,
40,0,48,3B,43,0,0,C,21,
61,0,29,0,D7,C,D0,88,28,
18,0,7F,70,A,0,0,0,19,
40,0,47,3B,43,0,0,C,21,
52,F0,84,0,0,0,2,0,3,
40,0,49,3B,43,0,0,C,21,
44,C0,0,52,19,8,A4,A0,0,
56,0,80,0,0,0,0,0,0,
18,0,7F,70,C,0,0,0,1B,
D0,7D,FF,0,0,E2,7,FF,0,
40,0,4A,38,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
D1,B9,11,0,0,0,0,0,0,
18,0,7F,70,E,0,0,0,1D,
70,0,0,0,0,0,0,0,0,
40,0,4B,38,43,0,0,C,21,
44,C0,0,51,19,8,A4,A0,0,
56,0,80,0,0,0,0,0,0,
18,0,7F,70,0,0,0,0,F,
C8,9,0,0,0,0,0,0,0,
41,85,26,3B,28,3F,83,A7,0,
42,85,A6,0,0,0,0,0,0,
18,0,7F,70,2,0,0,0,11,
56,0,80,0,0,0,0,0,0,
52,F0,A4,0,0,0,2,0,3,
40,0,4D,38,43,0,0,C,21,
60,6E,1,85,83,49,0,E1,0,
61,0,29,0,D7,D,E0,77,28,
18,0,7F,70,4,0,0,0,13,
82,CA,90,8A,9C,BC,0,20,0,
41,85,26,3B,28,3E,83,A7,0,
42,85,A6,0,0,0,0,0,0,
18,0,7F,70,6,0,0,0,15,
41,85,26,3B,28,3F,83,A7,0,
72,0,80,0,0,0,0,0,0,
42,85,A6,0,0,0,0,0,0,
DD,1E,0,0,0,0,0,0,0,
18,0,7F,70,8,0,0,0,17,
70,0,0,0,0,0,1,0,0,
40,0,40,38,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
18,0,7F,70,A,0,0,0,19,
56,0,80,0,0,0,0,0,0,
52,F0,B4,0,0,0,2,0,3,
52,F0,C4,0,0,0,2,0,3,
D4,0,0,0,0,0,0,0,0,
44,C0,0,51,19,8,A4,A0,0,
18,0,7F,70,C,0,0,0,1B,
40,0,41,39,43,0,0,C,21,
40,0,42,39,43,0,0,C,21,
61,0,29,0,D7,E,C0,80,28,
18,0,7F,70,E,0,0,0,1D,
56,0,80,0,0,0,0,0,0,
41,85,26,3B,28,3E,83,A7,0,
52,F0,D4,0,0,0,2,0,3,
44,C0,0,51,19,8,A4,A0,0,
18,0,7F,70,0,0,0,0,F,
40,0,43,39,43,0,0,C,21,
82,CA,A0,8A,9C,BC,0,20,0,
41,85,26,3B,28,3E,83,A7,0,
42,85,A6,0,0,0,0,0,0,
18,0,7F,70,2,0,0,0,11,
40,0,44,39,43,0,0,C,21,
70,0,0,0,0,0,2,0,0,
D3,0,6,C0,F,70,0,53,
56,0,80,0,0,0,0,0,0,
18,0,7F,70,4,0,0,0,13,
52,F0,E4,0,0,0,2,0,3,
40,0,46,3A,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
D1,B9,11,0,0,0,0,0,0,
18,0,7F,70,6,0,0,0,15,
41,85,26,3B,28,3D,83,A7,0,
52,F0,F4,0,0,0,2,0,3,
D3,0,6,C0,F,70,0,54,
61,0,29,0,D7,F,60,8D,28,
18,0,7F,70,8,0,0,0,17,
42,40,2,0,0,0,0,0,0,
40,0,48,3B,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
40,0,47,3A,43,0,0,C,21,
18,0,7F,70,A,0,0,0,19,
56,0,80,0,0,0,0,0,0,
72,0,90,0,0,0,0,0,0,
D3,0,6,C0,F,70,0,55,
44,C0,0,52,19,8,A4,A0,0,
18,0,7F,70,C,0,0,0,1B,
82,CA,B0,8A,9C,BC,0,20,0,
70,0,0,0,0,0,3,0,0,
42,85,A6,0,0,0,0,0,0,
52,F0,4,0,0,0,2,0,3,
18,0,7F,70,E,0,0,0,1D,
52,F0,14,0,0,0,2,0,3,
40,0,4B,3B,43,0,0,C,21,
D3,0,6,C0,F,70,0,56,
56,0,80,0,0,0,0,0,0,
18,0,7F,70,0,0,0,0,F,
D0,7D,FF,0,0,E2,7,0,0,
40,0,4C,39,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
61,0,29,0,D7,0,80,7B,28,
18,0,7F,70,2,0,0,0,11,
56,0,80,0,0,0,0,0,0,
52,F0,24,0,0,0,2,0,3,
D3,0,6,C0,F,70,0,57,
44,C0,0,51,19,8,A4,A0,0,
18,0,7F,70,4,0,0,0,13,
41,85,26,3D,28,3D,83,A7,0,
40,0,4E,39,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
18,0,7F,70,6,0,0,0,15,
56,0,80,0,0,0,0,0,0,
41,85,26,3D,28,3D,83,A7,0,
52,F0,34,0,0,0,2,0,3,
42,85,A6,0,0,0,0,0,0,
44,C0,0,51,19,8,A4,A0,0,
18,0,7F,70,8,0,0,0,17,
82,CA,C0,8A,9C,BC,0,20,0,
40,0,40,3A,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
18,0,7F,70,A,0,0,0,19,
56,0,80,0,0,0,0,0,0,
40,42,2,0,0,0,0,0,0,
40,0,41,3A,43,0,0,C,21,
44,C0,0,51,19,8,A4,A0,0,
52,F0,44,0,0,0,2,0,3,
18,0,7F,70,C,0,0,0,1B,
D1,B9,11,0,0,0,0,0,0,
41,85,26,3E,28,3D,83,A7,0,
42,85,A6,0,0,0,0,0,0,
18,0,7F,70,E,0,0,0,1D,
70,0,0,0,0,0,4,0,0,
72,0,A0,0,0,0,0,0,0,
D0,7D,FF,0,0,E2,7,0,0,
56,0,80,0,0,0,0,0,0,
18,0,7F,70,0,0,0,0,F,
52,F0,54,0,0,0,2,0,3,
40,0,44,3C,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
70,0,0,0,0,0,5,0,0,
18,0,7F,70,2,0,0,0,11,
56,0,80,0,0,0,0,0,0,
52,F0,64,0,0,0,2,0,3,
40,0,45,3C,43,0,0,C,21,
44,C0,0,52,19,8,A4,A0,0,
18,0,7F,70,4,0,0,0,13,
82,CA,D0,8A,9C,BC,0,20,0,
40,0,46,3C,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
61,0,29,0,D7,2,30,7C,28,
18,0,7F,70,6,0,0,0,15,
56,0,80,0,0,0,0,0,0,
52,F0,74,0,0,0,2,0,3,
D2,0,0,FF,FF,0,0,0,0,
44,C0,0,52,19,8,A4,A0,0,
18,0,7F,70,8,0,0,0,17,
41,85,26,3D,28,3D,83,A7,0,
40,0,48,3C,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
18,0,7F,70,A,0,0,0,19,
56,0,80,0,0,0,0,0,0,
41,85,26,3D,28,3C,83,A7,0,
52,F0,84,0,0,0,2,0,3,
41,85,26,3D,28,3C,83,A7,0,
70,0,0,0,0,0,6,0,0,
18,0,7F,70,C,0,0,0,1B,
40,0,49,3C,43,0,0,C,21,
40,0,4A,3D,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
18,0,7F,70,E,0,0,0,1D,
56,0,80,0,0,0,0,0,0,
52,F0,94,0,0,0,2,0,3,
40,0,4B,3D,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
61,0,29,0,D7,3,E0,7F,28,
18,0,7F,70,0,0,0,0,F,
82,CA,E0,8A,9C,BC,0,20,0,
40,0,4C,3D,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
18,0,7F,70,2,0,0,0,11,
41,85,26,3D,28,3C,83,A7,0,
72,0,B0,0,0,0,0,0,0,
D3,0,6,C0,F,70,0,5F,
56,0,80,0,0,0,0,0,0,
18,0,7F,70,4,0,0,0,13,
52,F0,A4,0,0,0,2,0,3,
40,0,4E,3D,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
D1,B9,11,0,0,0,0,0,0,
18,0,7F,70,6,0,0,0,15,
41,85,26,3C,28,3C,83,A7,0,
52,F0,B4,0,0,0,2,0,3,
D3,0,6,C0,F,70,0,60,
44,C0,0,52,19,8,A4,A0,0,
18,0,7F,70,8,0,0,0,17,
40,0,4F,3D,43,0,0,C,21,
40,0,40,3D,43,0,0,C,21,
61,0,29,0,D7,4,C0,87,28,
18,0,7F,70,A,0,0,0,19,
56,0,80,0,0,0,0,0,0,
41,85,26,3C,28,3D,83,A7,0,
52,F0,C4,0,0,0,2,0,3,
42,85,A6,0,0,0,0,0,0,
44,C0,0,52,19,8,A4,A0,0,
18,0,7F,70,C,0,0,0,1B,
82,CA,F0,8A,9C,BC,0,20,0,
40,0,42,41,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
18,0,7F,70,E,0,0,0,1D,
40,0,41,3D,43,0,0,C,21,
52,F0,D4,0,0,0,2,0,3,
D1,0,0,0,0,
70,0,0,0,0,0,8,0,0,
18,0,7F,70,0,0,0,0,F,
56,0,80,0,0,0,0,0,0,
40,42,2,0,0,0,0,0,0,
40,0,44,41,43,0,0,C,21,
42,85,A6,0,0,0,0,0,0,
18,0,7F,70,2,0,0,0,11,
56,0,80,0,0,0,0,0,0,
41,85,26,3B,28,3D,83,A7,0,
52,F0,E4,0,0,0,2,0,3,
D4,0,0,0,0,
